holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,279.616,0.0,0.0,0,Clear,Sky is Clear,2016-10-21T21:00:00.000Z,3283
None,279.616,0.0,0.0,0,Clear,Sky is Clear,2016-10-21T22:00:00.000Z,3462
None,278.209,0.0,0.0,12,Clouds,few clouds,2016-10-21T23:00:00.000Z,2010
None,278.209,0.0,0.0,12,Clouds,few clouds,2016-10-22T00:00:00.000Z,1295
None,278.209,0.0,0.0,12,Clouds,few clouds,2016-10-22T01:00:00.000Z,1001
None,276.955,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T02:00:00.000Z,745
None,276.955,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T03:00:00.000Z,484
None,276.955,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T04:00:00.000Z,447
None,273.601,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T05:00:00.000Z,795
None,273.601,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T06:00:00.000Z,1439
None,273.601,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T07:00:00.000Z,2061
None,280.913,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T08:00:00.000Z,3073
None,282.4290000000001,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T10:00:00.000Z,3718
None,282.4290000000001,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T11:00:00.000Z,3981
None,288.818,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T12:00:00.000Z,4130
None,288.818,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T13:00:00.000Z,3863
None,288.818,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T14:00:00.000Z,4068
None,290.367,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T15:00:00.000Z,5004
None,290.367,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T16:00:00.000Z,4603
None,290.367,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T17:00:00.000Z,4460
None,283.394,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T18:00:00.000Z,3905
None,283.394,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T19:00:00.000Z,3590
None,283.394,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T20:00:00.000Z,3153
None,280.499,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T21:00:00.000Z,2598
None,280.499,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T22:00:00.000Z,1559
None,280.499,0.0,0.0,0,Clear,Sky is Clear,2016-10-22T23:00:00.000Z,1219
None,280.24,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T00:00:00.000Z,1295
None,280.24,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T01:00:00.000Z,1001
None,280.24,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T02:00:00.000Z,745
None,280.423,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T03:00:00.000Z,484
None,280.423,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T04:00:00.000Z,447
None,280.423,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T05:00:00.000Z,721
None,279.832,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T06:00:00.000Z,1189
None,279.832,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T07:00:00.000Z,1641
None,279.832,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T08:00:00.000Z,2375
None,283.607,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T09:00:00.000Z,2595
None,283.607,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T10:00:00.000Z,3307
None,283.607,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T11:00:00.000Z,3959
None,287.296,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T12:00:00.000Z,3921
None,287.296,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T13:00:00.000Z,3822
None,287.296,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T14:00:00.000Z,3790
None,287.356,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T15:00:00.000Z,4435
None,287.356,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T16:00:00.000Z,4603
None,287.356,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T17:00:00.000Z,4460
None,284.385,0.0,0.0,44,Clouds,scattered clouds,2016-10-23T18:00:00.000Z,3905
None,284.385,0.0,0.0,44,Clouds,scattered clouds,2016-10-23T19:00:00.000Z,3590
None,284.385,0.0,0.0,44,Clouds,scattered clouds,2016-10-23T20:00:00.000Z,3153
None,280.49,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T21:00:00.000Z,2598
None,280.49,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T22:00:00.000Z,1559
None,280.49,0.0,0.0,0,Clear,Sky is Clear,2016-10-23T23:00:00.000Z,1219
None,277.436,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T00:00:00.000Z,579
None,277.436,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T01:00:00.000Z,383
None,277.436,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T02:00:00.000Z,315
None,274.768,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T03:00:00.000Z,375
None,274.768,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T04:00:00.000Z,880
None,274.768,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T05:00:00.000Z,2798
None,271.838,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T06:00:00.000Z,5610
None,271.838,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T07:00:00.000Z,5766
None,271.838,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T08:00:00.000Z,5110
None,277.053,0.0,0.0,8,Clear,sky is clear,2016-10-24T09:00:00.000Z,4660
None,277.053,0.0,0.0,8,Clear,sky is clear,2016-10-24T10:00:00.000Z,3867
None,277.053,0.0,0.0,8,Clear,sky is clear,2016-10-24T11:00:00.000Z,3934
None,282.41,0.0,0.0,8,Clear,sky is clear,2016-10-24T12:00:00.000Z,4166
None,282.41,0.0,0.0,8,Clear,sky is clear,2016-10-24T13:00:00.000Z,4382
None,282.41,0.0,0.0,8,Clear,sky is clear,2016-10-24T14:00:00.000Z,4581
None,284.056,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T15:00:00.000Z,4773
None,284.056,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T16:00:00.000Z,6252
None,284.056,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T17:00:00.000Z,5735
None,278.036,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T18:00:00.000Z,4257
None,278.036,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T19:00:00.000Z,2901
None,278.036,0.0,0.0,0,Clear,Sky is Clear,2016-10-24T20:00:00.000Z,2193
None,274.547,0.0,0.0,32,Clouds,scattered clouds,2016-10-24T21:00:00.000Z,1936
None,274.547,0.0,0.0,32,Clouds,scattered clouds,2016-10-24T22:00:00.000Z,1310
None,274.547,0.0,0.0,32,Clouds,scattered clouds,2016-10-24T23:00:00.000Z,874
None,275.289,0.0,0.0,80,Clouds,broken clouds,2016-10-25T00:00:00.000Z,536
None,275.289,0.0,0.0,80,Clouds,broken clouds,2016-10-25T01:00:00.000Z,306
None,275.289,0.0,0.0,80,Clouds,broken clouds,2016-10-25T02:00:00.000Z,232
None,275.093,0.0,0.0,80,Clouds,broken clouds,2016-10-25T03:00:00.000Z,327
None,275.093,0.0,0.0,80,Clouds,broken clouds,2016-10-25T04:00:00.000Z,807
None,275.093,0.0,0.0,80,Clouds,broken clouds,2016-10-25T05:00:00.000Z,2738
None,276.511,0.0,0.0,92,Clouds,overcast clouds,2016-10-25T06:00:00.000Z,5510
None,276.511,0.0,0.0,92,Clouds,overcast clouds,2016-10-25T07:00:00.000Z,6149
None,276.511,0.0,0.0,92,Clouds,overcast clouds,2016-10-25T08:00:00.000Z,5526
None,280.025,0.0,0.0,48,Clouds,scattered clouds,2016-10-25T09:00:00.000Z,4881
None,280.025,0.0,0.0,48,Clouds,scattered clouds,2016-10-25T10:00:00.000Z,4033
None,280.025,0.0,0.0,48,Clouds,scattered clouds,2016-10-25T11:00:00.000Z,4245
None,284.938,0.0,0.0,76,Clouds,broken clouds,2016-10-25T12:00:00.000Z,4399
None,284.938,0.0,0.0,76,Clouds,broken clouds,2016-10-25T13:00:00.000Z,4380
None,284.938,0.0,0.0,76,Clouds,broken clouds,2016-10-25T14:00:00.000Z,4664
None,285.949,0.0,0.0,88,Clouds,overcast clouds,2016-10-25T15:00:00.000Z,4691
None,285.949,0.0,0.0,88,Clouds,overcast clouds,2016-10-25T16:00:00.000Z,6087
None,285.949,0.0,0.0,88,Clouds,overcast clouds,2016-10-25T17:00:00.000Z,5825
None,284.276,0.0,0.0,92,Clouds,overcast clouds,2016-10-25T18:00:00.000Z,4167
None,284.276,0.0,0.0,92,Clouds,overcast clouds,2016-10-25T19:00:00.000Z,2857
None,284.276,0.0,0.0,92,Clouds,overcast clouds,2016-10-25T20:00:00.000Z,2358
None,281.372,0.0,0.0,92,Rain,light rain,2016-10-25T21:00:00.000Z,2078
None,281.372,0.0,0.0,92,Rain,light rain,2016-10-25T22:00:00.000Z,1402
None,281.372,0.0,0.0,92,Rain,light rain,2016-10-25T23:00:00.000Z,846
None,280.151,0.0,0.0,92,Rain,moderate rain,2016-10-26T00:00:00.000Z,467
None,280.151,0.0,0.0,92,Rain,moderate rain,2016-10-26T01:00:00.000Z,286
None,280.151,0.0,0.0,92,Rain,moderate rain,2016-10-26T02:00:00.000Z,223
None,279.226,0.0,0.0,92,Rain,moderate rain,2016-10-26T03:00:00.000Z,326
None,279.226,0.0,0.0,92,Rain,moderate rain,2016-10-26T04:00:00.000Z,823
None,279.226,0.0,0.0,92,Rain,moderate rain,2016-10-26T05:00:00.000Z,2716
None,278.976,0.0,0.0,100,Rain,moderate rain,2016-10-26T06:00:00.000Z,5270
None,278.976,0.0,0.0,100,Rain,moderate rain,2016-10-26T07:00:00.000Z,5380
None,278.976,0.0,0.0,100,Rain,moderate rain,2016-10-26T08:00:00.000Z,5120
None,279.589,0.0,0.0,92,Rain,light rain,2016-10-26T09:00:00.000Z,4466
None,279.589,0.0,0.0,92,Rain,light rain,2016-10-26T10:00:00.000Z,4201
None,279.589,0.0,0.0,92,Rain,light rain,2016-10-26T11:00:00.000Z,4159
None,279.903,0.0,0.0,92,Rain,light rain,2016-10-26T12:00:00.000Z,4372
None,279.903,0.0,0.0,92,Rain,light rain,2016-10-26T13:00:00.000Z,4362
None,279.903,0.0,0.0,92,Rain,light rain,2016-10-26T14:00:00.000Z,4632
None,279.925,0.0,0.0,92,Rain,light rain,2016-10-26T15:00:00.000Z,4756
None,279.925,0.0,0.0,92,Rain,light rain,2016-10-26T16:00:00.000Z,6171
None,279.925,0.0,0.0,92,Rain,light rain,2016-10-26T17:00:00.000Z,6000
None,279.178,0.0,0.0,80,Clouds,broken clouds,2016-10-26T18:00:00.000Z,4458
None,279.178,0.0,0.0,80,Clouds,broken clouds,2016-10-26T19:00:00.000Z,2993
None,279.178,0.0,0.0,80,Clouds,broken clouds,2016-10-26T20:00:00.000Z,2446
None,278.024,0.0,0.0,80,Clouds,broken clouds,2016-10-26T21:00:00.000Z,1970
None,278.024,0.0,0.0,80,Clouds,broken clouds,2016-10-26T22:00:00.000Z,1408
None,278.024,0.0,0.0,80,Clouds,broken clouds,2016-10-26T23:00:00.000Z,2202
None,277.635,0.0,0.0,80,Clouds,broken clouds,2016-10-27T00:00:00.000Z,589
None,277.635,0.0,0.0,80,Clouds,broken clouds,2016-10-27T01:00:00.000Z,325
None,277.635,0.0,0.0,80,Clouds,broken clouds,2016-10-27T02:00:00.000Z,245
None,276.07,0.0,0.0,56,Clouds,broken clouds,2016-10-27T03:00:00.000Z,352
None,276.07,0.0,0.0,56,Clouds,broken clouds,2016-10-27T04:00:00.000Z,835
None,276.07,0.0,0.0,56,Clouds,broken clouds,2016-10-27T05:00:00.000Z,2700
None,274.788,0.0,0.0,20,Clouds,few clouds,2016-10-27T06:00:00.000Z,5350
None,274.788,0.0,0.0,20,Clouds,few clouds,2016-10-27T07:00:00.000Z,6170
None,274.788,0.0,0.0,20,Clouds,few clouds,2016-10-27T08:00:00.000Z,5798
None,278.762,0.0,0.0,36,Clouds,scattered clouds,2016-10-27T09:00:00.000Z,4827
None,278.762,0.0,0.0,36,Clouds,scattered clouds,2016-10-27T10:00:00.000Z,4164
None,278.762,0.0,0.0,36,Clouds,scattered clouds,2016-10-27T11:00:00.000Z,4432
None,281.469,0.0,0.0,80,Clouds,broken clouds,2016-10-27T12:00:00.000Z,4556
None,281.469,0.0,0.0,80,Clouds,broken clouds,2016-10-27T13:00:00.000Z,4710
None,281.469,0.0,0.0,80,Clouds,broken clouds,2016-10-27T14:00:00.000Z,4772
None,282.889,0.0,0.0,12,Clouds,few clouds,2016-10-27T15:00:00.000Z,4922
None,282.889,0.0,0.0,12,Clouds,few clouds,2016-10-27T16:00:00.000Z,6534
None,282.889,0.0,0.0,12,Clouds,few clouds,2016-10-27T17:00:00.000Z,6013
None,280.562,0.0,0.0,0,Clear,Sky is Clear,2016-10-27T18:00:00.000Z,4634
None,280.562,0.0,0.0,0,Clear,Sky is Clear,2016-10-27T19:00:00.000Z,3514
None,280.562,0.0,0.0,0,Clear,Sky is Clear,2016-10-27T20:00:00.000Z,2646
None,280.686,0.0,0.0,64,Clouds,broken clouds,2016-10-27T21:00:00.000Z,2492
None,280.686,0.0,0.0,64,Clouds,broken clouds,2016-10-27T22:00:00.000Z,1860
None,280.686,0.0,0.0,64,Clouds,broken clouds,2016-10-27T23:00:00.000Z,1981
None,281.372,0.0,0.0,12,Clouds,few clouds,2016-10-28T00:00:00.000Z,697
None,281.372,0.0,0.0,12,Clouds,few clouds,2016-10-28T01:00:00.000Z,389
None,281.372,0.0,0.0,12,Clouds,few clouds,2016-10-28T02:00:00.000Z,342
None,281.915,0.0,0.0,56,Clouds,broken clouds,2016-10-28T03:00:00.000Z,380
None,281.915,0.0,0.0,56,Clouds,broken clouds,2016-10-28T04:00:00.000Z,799
None,281.915,0.0,0.0,56,Clouds,broken clouds,2016-10-28T05:00:00.000Z,2504
None,283.84,0.0,0.0,56,Clouds,broken clouds,2016-10-28T06:00:00.000Z,5369
None,283.84,0.0,0.0,56,Clouds,broken clouds,2016-10-28T07:00:00.000Z,6310
None,283.84,0.0,0.0,56,Clouds,broken clouds,2016-10-28T08:00:00.000Z,5082
None,285.82,0.0,0.0,48,Clouds,scattered clouds,2016-10-28T09:00:00.000Z,4637
None,285.82,0.0,0.0,48,Clouds,scattered clouds,2016-10-28T10:00:00.000Z,4324
None,285.82,0.0,0.0,48,Clouds,scattered clouds,2016-10-28T11:00:00.000Z,4584
None,291.14,0.0,0.0,44,Clouds,scattered clouds,2016-10-28T12:00:00.000Z,4570
None,291.14,0.0,0.0,44,Clouds,scattered clouds,2016-10-28T13:00:00.000Z,4668
None,291.14,0.0,0.0,44,Clouds,scattered clouds,2016-10-28T14:00:00.000Z,4825
None,294.459,0.0,0.0,8,Clear,sky is clear,2016-10-28T15:00:00.000Z,5640
None,294.459,0.0,0.0,8,Clear,sky is clear,2016-10-28T16:00:00.000Z,5998
None,294.459,0.0,0.0,8,Clear,sky is clear,2016-10-28T17:00:00.000Z,5621
None,290.273,0.0,0.0,0,Clear,Sky is Clear,2016-10-28T18:00:00.000Z,4982
None,290.273,0.0,0.0,0,Clear,Sky is Clear,2016-10-28T19:00:00.000Z,3788
None,290.273,0.0,0.0,0,Clear,Sky is Clear,2016-10-28T20:00:00.000Z,2911
None,286.107,0.0,0.0,56,Clouds,broken clouds,2016-10-28T21:00:00.000Z,2785
None,286.107,0.0,0.0,56,Clouds,broken clouds,2016-10-28T22:00:00.000Z,2671
None,286.107,0.0,0.0,56,Clouds,broken clouds,2016-10-28T23:00:00.000Z,1940
None,284.454,0.0,0.0,80,Clouds,broken clouds,2016-10-29T00:00:00.000Z,1151
None,284.454,0.0,0.0,80,Clouds,broken clouds,2016-10-29T01:00:00.000Z,793
None,284.454,0.0,0.0,80,Clouds,broken clouds,2016-10-29T02:00:00.000Z,580
None,283.805,0.0,0.0,56,Clouds,broken clouds,2016-10-29T03:00:00.000Z,644
None,283.805,0.0,0.0,56,Clouds,broken clouds,2016-10-29T04:00:00.000Z,607
None,283.805,0.0,0.0,56,Clouds,broken clouds,2016-10-29T05:00:00.000Z,802
None,282.4240000000001,0.0,0.0,80,Clouds,broken clouds,2016-10-29T06:00:00.000Z,1470
None,282.4240000000001,0.0,0.0,80,Clouds,broken clouds,2016-10-29T07:00:00.000Z,2328
None,282.4240000000001,0.0,0.0,80,Clouds,broken clouds,2016-10-29T08:00:00.000Z,3251
None,283.699,0.0,0.0,80,Clouds,broken clouds,2016-10-29T09:00:00.000Z,3823
None,283.699,0.0,0.0,80,Clouds,broken clouds,2016-10-29T10:00:00.000Z,4007
None,283.699,0.0,0.0,80,Clouds,broken clouds,2016-10-29T11:00:00.000Z,4451
None,284.637,0.0,0.0,92,Clouds,overcast clouds,2016-10-29T12:00:00.000Z,4144
None,284.637,0.0,0.0,92,Clouds,overcast clouds,2016-10-29T13:00:00.000Z,3807
None,284.637,0.0,0.0,92,Clouds,overcast clouds,2016-10-29T14:00:00.000Z,3789
None,284.311,0.0,0.0,92,Rain,light rain,2016-10-29T15:00:00.000Z,3779
None,284.311,0.0,0.0,92,Rain,light rain,2016-10-29T16:00:00.000Z,3899
None,284.311,0.0,0.0,92,Rain,light rain,2016-10-29T17:00:00.000Z,3825
None,282.5370000000001,0.0,0.0,92,Rain,light rain,2016-10-29T18:00:00.000Z,3713
None,282.5370000000001,0.0,0.0,92,Rain,light rain,2016-10-29T19:00:00.000Z,3305
None,282.5370000000001,0.0,0.0,92,Rain,light rain,2016-10-29T20:00:00.000Z,2824
None,281.379,0.0,0.0,64,Rain,light rain,2016-10-29T21:00:00.000Z,3790
None,281.379,0.0,0.0,64,Rain,light rain,2016-10-29T22:00:00.000Z,3689
None,281.379,0.0,0.0,64,Rain,light rain,2016-10-29T23:00:00.000Z,2134
None,279.261,0.0,0.0,48,Clouds,scattered clouds,2016-10-30T00:00:00.000Z,1289
None,279.261,0.0,0.0,48,Clouds,scattered clouds,2016-10-30T01:00:00.000Z,708
None,279.261,0.0,0.0,48,Clouds,scattered clouds,2016-10-30T02:00:00.000Z,432
None,276.453,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T03:00:00.000Z,429
None,276.453,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T04:00:00.000Z,325
None,276.453,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T05:00:00.000Z,469
None,273.613,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T06:00:00.000Z,750
None,273.613,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T07:00:00.000Z,998
None,273.613,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T08:00:00.000Z,1692
None,276.894,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T09:00:00.000Z,2276
None,276.894,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T10:00:00.000Z,3014
None,276.894,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T11:00:00.000Z,3277
None,280.624,0.0,0.0,12,Clouds,few clouds,2016-10-30T12:00:00.000Z,3644
None,280.624,0.0,0.0,12,Clouds,few clouds,2016-10-30T13:00:00.000Z,3911
None,280.624,0.0,0.0,12,Clouds,few clouds,2016-10-30T14:00:00.000Z,4204
None,281.987,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T15:00:00.000Z,3893
None,281.987,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T16:00:00.000Z,4065
None,281.987,0.0,0.0,0,Clear,Sky is Clear,2016-10-30T17:00:00.000Z,4060
None,277.29900000000004,0.0,0.0,8,Clear,sky is clear,2016-10-30T18:00:00.000Z,3616
None,277.29900000000004,0.0,0.0,8,Clear,sky is clear,2016-10-30T19:00:00.000Z,2973
None,277.29900000000004,0.0,0.0,8,Clear,sky is clear,2016-10-30T20:00:00.000Z,2378
None,275.942,0.0,0.0,24,Clouds,few clouds,2016-10-30T21:00:00.000Z,2001
None,275.942,0.0,0.0,24,Clouds,few clouds,2016-10-30T22:00:00.000Z,1459
None,275.942,0.0,0.0,24,Clouds,few clouds,2016-10-30T23:00:00.000Z,1006
None,276.426,0.0,0.0,48,Clouds,scattered clouds,2016-10-31T00:00:00.000Z,492
None,276.426,0.0,0.0,48,Clouds,scattered clouds,2016-10-31T01:00:00.000Z,329
None,276.426,0.0,0.0,48,Clouds,scattered clouds,2016-10-31T02:00:00.000Z,255
None,278.653,0.0,0.0,64,Clouds,broken clouds,2016-10-31T03:00:00.000Z,304
None,278.653,0.0,0.0,64,Clouds,broken clouds,2016-10-31T04:00:00.000Z,787
None,278.653,0.0,0.0,64,Clouds,broken clouds,2016-10-31T05:00:00.000Z,2623
None,279.752,0.0,0.0,32,Clouds,scattered clouds,2016-10-31T06:00:00.000Z,5548
None,279.752,0.0,0.0,32,Clouds,scattered clouds,2016-10-31T07:00:00.000Z,6119
None,279.752,0.0,0.0,32,Clouds,scattered clouds,2016-10-31T08:00:00.000Z,5108
None,281.696,0.0,0.0,92,Clouds,overcast clouds,2016-10-31T09:00:00.000Z,4795
None,281.696,0.0,0.0,92,Clouds,overcast clouds,2016-10-31T10:00:00.000Z,4002
None,281.696,0.0,0.0,92,Clouds,overcast clouds,2016-10-31T11:00:00.000Z,4160
None,285.885,0.0,0.0,76,Rain,light rain,2016-10-31T12:00:00.000Z,4230
None,285.885,0.0,0.0,76,Rain,light rain,2016-10-31T13:00:00.000Z,4351
None,285.885,0.0,0.0,76,Rain,light rain,2016-10-31T14:00:00.000Z,4727
None,287.007,0.0,0.0,92,Rain,light rain,2016-10-31T15:00:00.000Z,5500
None,287.007,0.0,0.0,92,Rain,light rain,2016-10-31T16:00:00.000Z,6242
None,287.007,0.0,0.0,92,Rain,light rain,2016-10-31T17:00:00.000Z,5327
None,287.153,0.0,0.0,92,Rain,light rain,2016-10-31T18:00:00.000Z,3455
None,287.153,0.0,0.0,92,Rain,light rain,2016-10-31T19:00:00.000Z,2282
None,287.153,0.0,0.0,92,Rain,light rain,2016-10-31T20:00:00.000Z,2147
None,287.606,0.0,0.0,0,Clear,Sky is Clear,2016-10-31T21:00:00.000Z,2090
None,287.606,0.0,0.0,0,Clear,Sky is Clear,2016-10-31T22:00:00.000Z,1511
None,287.606,0.0,0.0,0,Clear,Sky is Clear,2016-10-31T23:00:00.000Z,1019
None,286.399,0.0,0.0,8,Clear,sky is clear,2016-11-01T00:00:00.000Z,565
None,286.399,0.0,0.0,8,Clear,sky is clear,2016-11-01T01:00:00.000Z,394
None,286.399,0.0,0.0,8,Clear,sky is clear,2016-11-01T02:00:00.000Z,252
None,283.649,0.0,0.0,0,Clear,Sky is Clear,2016-11-01T03:00:00.000Z,320
None,283.649,0.0,0.0,0,Clear,Sky is Clear,2016-11-01T04:00:00.000Z,799
None,283.649,0.0,0.0,0,Clear,Sky is Clear,2016-11-01T05:00:00.000Z,2707
None,281.469,0.0,0.0,0,Clear,Sky is Clear,2016-11-01T06:00:00.000Z,5502
None,281.469,0.0,0.0,0,Clear,Sky is Clear,2016-11-01T07:00:00.000Z,6092
None,281.469,0.0,0.0,0,Clear,Sky is Clear,2016-11-01T08:00:00.000Z,5467
None,283.585,0.0,0.0,0,Clear,Sky is Clear,2016-11-01T09:00:00.000Z,4892
None,283.585,0.0,0.0,0,Clear,Sky is Clear,2016-11-01T10:00:00.000Z,4293
None,283.585,0.0,0.0,0,Clear,Sky is Clear,2016-11-01T11:00:00.000Z,4285
None,287.15,0.0,0.0,1,Clear,sky is clear,2016-11-01T12:00:00.000Z,4252
None,288.75,0.0,0.0,40,Clouds,scattered clouds,2016-11-01T13:00:00.000Z,4608
None,289.29,0.0,0.0,1,Clear,sky is clear,2016-11-01T14:00:00.000Z,4743
None,289.75,0.0,0.0,1,Clear,sky is clear,2016-11-01T15:00:00.000Z,5271
None,289.35,0.0,0.0,75,Clouds,broken clouds,2016-11-01T16:00:00.000Z,6103
None,289.02,0.0,0.0,1,Clear,sky is clear,2016-11-01T17:00:00.000Z,5926
None,287.1,0.0,0.0,1,Clear,sky is clear,2016-11-01T18:00:00.000Z,4563
None,284.59,0.0,0.0,1,Clear,sky is clear,2016-11-01T19:00:00.000Z,3097
None,282.6,0.0,0.0,1,Clear,sky is clear,2016-11-01T20:00:00.000Z,2494
None,280.65,0.0,0.0,1,Clear,sky is clear,2016-11-01T21:00:00.000Z,3161
None,280.22,0.0,0.0,1,Clear,sky is clear,2016-11-01T22:00:00.000Z,2922
None,279.22,0.0,0.0,1,Clear,sky is clear,2016-11-01T23:00:00.000Z,1079
None,278.89,0.0,0.0,1,Clear,sky is clear,2016-11-02T00:00:00.000Z,559
None,278.35,0.0,0.0,90,Clouds,overcast clouds,2016-11-02T01:00:00.000Z,351
None,277.61,0.0,0.0,90,Clouds,overcast clouds,2016-11-02T02:00:00.000Z,276
None,277.62,0.0,0.0,1,Mist,mist,2016-11-02T03:00:00.000Z,348
None,277.09,0.0,0.0,1,Mist,mist,2016-11-02T04:00:00.000Z,801
None,276.75,0.0,0.0,75,Mist,mist,2016-11-02T05:00:00.000Z,2711
None,276.09,0.0,0.0,1,Mist,mist,2016-11-02T06:00:00.000Z,5477
None,276.33,0.0,0.0,75,Clouds,broken clouds,2016-11-02T07:00:00.000Z,5805
None,277.54,0.0,0.0,90,Mist,mist,2016-11-02T08:00:00.000Z,5276
None,278.74,0.0,0.0,75,Mist,mist,2016-11-02T09:00:00.000Z,5140
None,280.94,0.0,0.0,75,Mist,mist,2016-11-02T10:00:00.000Z,4262
None,283.27,0.0,0.0,75,Clouds,broken clouds,2016-11-02T11:00:00.000Z,4301
None,284.96,0.0,0.0,75,Clouds,broken clouds,2016-11-02T12:00:00.000Z,4390
None,286.82,0.0,0.0,1,Clear,sky is clear,2016-11-02T13:00:00.000Z,4323
None,288.68,0.0,0.0,75,Clouds,broken clouds,2016-11-02T14:00:00.000Z,4709
None,289.29,0.0,0.0,90,Clouds,overcast clouds,2016-11-02T15:00:00.000Z,5406
None,288.95,0.0,0.0,90,Clouds,overcast clouds,2016-11-02T16:00:00.000Z,6364
None,287.96,0.0,0.0,90,Clouds,overcast clouds,2016-11-02T17:00:00.000Z,5972
None,286.52,0.0,0.0,75,Clouds,broken clouds,2016-11-02T18:00:00.000Z,4401
None,285.09,0.0,0.0,1,Clear,sky is clear,2016-11-02T19:00:00.000Z,3115
None,282.49,0.0,0.0,1,Clear,sky is clear,2016-11-02T20:00:00.000Z,2538
None,281.53,0.0,0.0,75,Clouds,broken clouds,2016-11-02T21:00:00.000Z,2139
None,281.96,0.0,0.0,75,Clouds,broken clouds,2016-11-02T22:00:00.000Z,1420
None,281.9,0.0,0.0,40,Mist,mist,2016-11-02T23:00:00.000Z,992
None,281.9,0.0,0.0,40,Drizzle,light intensity drizzle,2016-11-02T23:00:00.000Z,992
None,280.42,0.0,0.0,20,Clouds,few clouds,2016-11-03T00:00:00.000Z,1024
None,279.15,0.0,0.0,20,Mist,mist,2016-11-03T01:00:00.000Z,561
None,278.77,0.0,0.0,20,Mist,mist,2016-11-03T02:00:00.000Z,443
None,278.65,0.0,0.0,1,Mist,mist,2016-11-03T03:00:00.000Z,476
None,278.78,0.0,0.0,1,Mist,mist,2016-11-03T04:00:00.000Z,965
None,278.94,0.0,0.0,1,Mist,mist,2016-11-03T05:00:00.000Z,2812
None,279.15,0.0,0.0,1,Mist,mist,2016-11-03T06:00:00.000Z,5706
